fecha,pais,superficie,idprovincia,municipio,causa,causa_supuesta,time_ctrl,time_ext,personal,medios,tipo,predicted_cluster
2015-03-11,spain,2.0,Cáceres,MONTÁNCHEZ,intencionado,1.0,207,302,9,0,incendio,1
2009-03-20,spain,1.0,Cantabria,"TOJOS, LOS",intencionado,1.0,60,65,10,0,conato,1
2011-02-08,spain,2.3,Lugo,FOLGOSO DO COUREL,intencionado,1.0,196,206,13,2,incendio,1
2002-08-07,spain,3.0,Ourense,"MEZQUITA, A",intencionado,1.0,85,90,13,2,incendio,1
2005-07-20,spain,3.0,Asturias,TINEO,accidente,0.0,181,368,17,2,incendio,1
2005-10-08,spain,6.5,"Coruña, A",ZAS,intencionado,1.0,230,245,11,3,incendio,1
2008-01-01,spain,1.0,Teruel,SAN MARTÍN DEL RÍO,accidente,1.0,113,153,5,1,conato,1
2004-07-18,spain,2.45,"Coruña, A",PORTO DO SON,intencionado,1.0,230,310,17,1,incendio,1
2011-04-12,spain,2.02,"Coruña, A",SANTA COMBA,intencionado,1.0,53,75,6,1,incendio,1
2003-05-21,spain,2.0,Salamanca,CIUDAD RODRIGO,intencionado,1.0,125,170,15,3,incendio,1
2002-02-02,spain,16.08,Cantabria,CORVERA DE TORANZO,intencionado,1.0,150,270,12,1,incendio,1
2010-07-15,spain,2.1,Palencia,VALLE DEL RETORTILLO,desconocido,0.0,62,4217,7,1,incendio,1
2012-09-07,spain,2.0,Asturias,OVIEDO,reproducido,0.0,196,383,7,0,incendio,1
2013-12-24,spain,5.0,Asturias,CANGAS DE ONÍS,intencionado,0.0,84,144,3,1,incendio,1
2003-04-24,spain,1.0,Asturias,AMIEVA,desconocido,0.0,0,95,5,1,conato,1
2010-12-12,spain,3.84,Ourense,BALTAR,intencionado,1.0,95,110,4,1,incendio,1
2009-05-30,spain,41.62,Huelva,MINAS DE RIOTINTO,rayo,0.0,930,6000,77,15,incendio,0
2003-05-01,spain,8.0,Asturias,LAVIANA,accidente,1.0,170,295,6,2,incendio,1
2002-08-13,spain,138.8,Segovia,ESPINAR EL,accidente,0.0,181,2816,158,24,incendio,0
2002-10-04,spain,2.0,Cáceres,LOGROSÁN,desconocido,0.0,0,105,8,0,incendio,1
2001-03-20,spain,4.0,Asturias,PILOÑA,intencionado,1.0,0,75,4,1,incendio,1
2009-03-17,spain,2.0,Asturias,ALLANDE,intencionado,1.0,0,234,0,0,incendio,1
2006-02-11,spain,1.24,Pontevedra,SANXENXO,accidente,0.0,80,130,12,2,incendio,1
2003-01-17,spain,2.05,"Coruña, A",CEE,intencionado,1.0,90,115,5,1,incendio,1
2007-09-06,spain,4.0,Ciudad Real,SOCUÉLLAMOS,accidente,0.0,180,192,7,2,incendio,1
2010-08-16,spain,6.7,"Coruña, A",ZAS,intencionado,1.0,488,798,99,12,incendio,0
2005-01-07,spain,2.0,Cáceres,PIORNAL,desconocido,0.0,90,105,5,0,incendio,1
2006-08-10,spain,17.0,"Coruña, A",TEO,intencionado,1.0,360,1800,29,6,incendio,1
2002-02-24,spain,1.8,Girona,VENTALLÓ,accidente,0.0,40,80,6,1,incendio,1
2009-11-28,spain,4.6,Cantabria,ARENAS DE IGUÑA,intencionado,1.0,160,205,5,0,incendio,1
2003-04-09,spain,5.5,Pontevedra,SALCEDA DE CASELAS,intencionado,1.0,70,150,26,4,incendio,1
2004-06-18,spain,5.0,Cáceres,ABERTURA,rayo,0.0,95,160,14,2,incendio,1
2003-04-09,spain,3.0,Ourense,VIANA DO BOLO,intencionado,1.0,140,160,6,0,incendio,1
2006-01-30,spain,1.3,Zamora,TRABAZOS,intencionado,1.0,130,210,13,2,incendio,1
2012-02-20,spain,4.41,Ourense,BANDE,intencionado,1.0,60,85,13,1,incendio,1
2002-04-28,spain,2.55,Ourense,VIANA DO BOLO,intencionado,1.0,165,190,10,0,incendio,1
2005-08-17,spain,4.1,Cáceres,VILLA DEL CAMPO,desconocido,0.0,95,410,44,3,incendio,1
2002-07-05,spain,8.0,Ourense,PADRENDA,intencionado,1.0,495,900,38,2,incendio,1
2012-03-03,spain,14.04,Cantabria,SELAYA,intencionado,1.0,100,480,1,0,incendio,1
2003-06-26,spain,2.0,Ourense,RIBADAVIA,intencionado,1.0,170,300,17,4,incendio,1
2003-07-12,spain,2.0,Asturias,CABRALES,intencionado,1.0,169,246,6,1,incendio,1
2004-04-03,spain,10.7,Asturias,BELMONTE DE MIRANDA,intencionado,1.0,802,845,10,2,incendio,1
2007-09-15,spain,1.5,Ciudad Real,HERENCIA,accidente,0.0,37,46,6,2,incendio,1
2005-10-06,spain,7.5,León,BORRENES,accidente,1.0,205,325,18,4,incendio,1
2009-09-09,spain,2.1,Lugo,LUGO,intencionado,1.0,73,263,20,10,incendio,0
2002-08-26,spain,1.0,Lugo,"SAVIÑAO, O",intencionado,1.0,195,250,7,3,conato,1
2002-09-07,spain,1.0,Lugo,BECERREÁ,intencionado,1.0,100,195,11,2,conato,1
2004-10-23,spain,2.0,Asturias,LENA,desconocido,0.0,132,170,5,2,incendio,1
2009-08-11,spain,3.0,Pontevedra,COVELO,intencionado,1.0,155,250,25,2,incendio,1
2008-03-07,spain,8.0,León,TRABADELO,accidente,0.0,0,158,1,0,incendio,1
2002-09-20,spain,1.25,Albacete,FUENTE-ÁLAMO,accidente,1.0,70,90,6,1,incendio,1
2004-02-05,spain,3.0,Asturias,ALLANDE,intencionado,1.0,90,105,6,2,incendio,1
2008-08-18,spain,12.26,Sevilla,GUILLENA,accidente,0.0,268,1158,101,8,incendio,1
2004-02-05,spain,2.0,Cantabria,"TOJOS, LOS",intencionado,1.0,45,165,19,0,incendio,1
2002-09-14,spain,1.6,Ourense,OÍMBRA,intencionado,1.0,75,90,6,1,incendio,1
2009-04-23,spain,1.0,Asturias,PILOÑA,intencionado,1.0,0,192,6,2,conato,1
2013-01-07,spain,3.2,León,PARAMO DEL SIL,intencionado,1.0,272,272,2,0,incendio,1
2001-08-08,spain,2.0,León,GARRAFE DE TORIO,accidente,1.0,70,85,28,1,incendio,1
2002-03-22,spain,2.0,Pontevedra,GONDOMAR,intencionado,1.0,65,130,13,1,incendio,1
2010-10-02,spain,3.43,Ourense,TRASMIRAS,intencionado,1.0,125,220,16,5,incendio,1
2014-01-08,spain,29.5,Cantabria,RUENTE,intencionado,0.0,870,900,15,1,incendio,1
2006-08-13,spain,88.0,Ourense,CARBALLEDA DE VALDEORRAS,desconocido,0.0,290,345,32,5,incendio,1
2003-09-25,spain,4.3,Madrid,CABANILLAS DE LA SIERRA,desconocido,0.0,60,288,93,11,incendio,0
2013-09-14,spain,27.0,Pontevedra,GONDOMAR,intencionado,1.0,908,1403,84,19,incendio,0
2012-02-22,spain,2.7,León,QUINTANA Y CONGOSTO,intencionado,1.0,87,87,4,1,incendio,1
2003-04-07,spain,7.0,Asturias,ALLANDE,desconocido,0.0,0,494,4,0,incendio,1
2015-12-25,spain,8.94,Asturias,CANGAS DE ONÍS,intencionado,1.0,157,506,8,0,incendio,1
2004-08-20,spain,1.0,Toledo,VILLARRUBIA DE SANTIAGO,accidente,0.0,4,54,19,2,conato,1
2001-12-18,spain,3.0,Ourense,PORQUEIRA,intencionado,1.0,160,235,11,0,incendio,1
2006-07-21,spain,6.0,Pontevedra,LALÍN,reproducido,0.0,285,680,36,6,incendio,1
2009-07-22,spain,75.0,Guadalajara,ALCOLEA DEL PINAR,accidente,0.0,500,3139,129,12,incendio,0
2009-04-01,spain,3.5,Palencia,VILLALBA DE GUARDO,intencionado,1.0,55,115,17,0,incendio,1
2007-08-11,spain,47.52,Madrid,MADRID,accidente,1.0,263,345,110,13,incendio,0
2012-03-09,spain,2.6,Segovia,FUENTIDUEÑA,accidente,1.0,105,120,6,1,incendio,1
2012-08-14,spain,2.09,Zamora,ZAMORA,intencionado,0.0,55,147,12,1,incendio,1
2001-09-14,spain,3.1,Jaén,BAÑOS DE LA ENCINA,desconocido,0.0,57,130,38,3,incendio,1
2003-08-27,spain,10.5,Granada,FONELAS,accidente,0.0,69,114,41,2,incendio,1
2012-03-16,spain,2.7,Cantabria,VEGA DE PAS,intencionado,1.0,120,150,8,0,incendio,1
2010-04-10,spain,32.0,Cantabria,"TOJOS, LOS",intencionado,1.0,0,465,0,0,incendio,1
2014-05-15,spain,3.78,Zaragoza,BULBUENTE,accidente,1.0,275,400,51,7,incendio,1
2002-06-21,spain,1.5,"Coruña, A",CARRAL,intencionado,1.0,140,195,16,2,incendio,1
2011-01-26,spain,10.5,Lleida,VIELHA E MIJARAN,accidente,0.0,1160,1265,37,8,incendio,1
2008-02-12,spain,2.5,Ourense,"BOLO, O",desconocido,0.0,103,125,5,2,incendio,1
2005-08-22,spain,3.0,Asturias,BELMONTE DE MIRANDA,accidente,1.0,665,680,13,4,incendio,1
2011-06-20,spain,3.7,Ciudad Real,ALMODÓVAR DEL CAMPO,accidente,0.0,83,163,47,6,incendio,1
2002-01-29,spain,2.0,Lugo,"INCIO, O",intencionado,1.0,290,320,5,1,incendio,1
2008-03-07,spain,10.0,León,IGUEÑA,accidente,1.0,229,333,25,4,incendio,1
2011-05-11,spain,1.0,Cuenca,VILLAR DEL HUMO,accidente,1.0,305,345,5,1,conato,1
2005-10-02,spain,7.5,Pontevedra,CUNTIS,intencionado,0.0,125,165,16,4,incendio,1
2006-08-14,spain,1.4,Pontevedra,MONDARIZ,intencionado,1.0,150,775,23,2,incendio,1
2001-02-20,spain,1.0,León,VILLABLINO,intencionado,1.0,0,225,4,0,conato,1
2012-03-27,spain,7.5,Navarra,BERTIZARANA,accidente,0.0,482,590,11,5,incendio,1
2002-07-08,spain,17.0,Ávila,AREVALILLO,accidente,0.0,110,155,45,2,incendio,1
2008-08-25,spain,1.15,Valladolid,LAGUNA DE DUERO,accidente,1.0,49,269,20,7,incendio,1
2006-08-25,spain,3.77,Madrid,VILLAVICIOSA DE ODÓN,intencionado,1.0,55,188,62,8,incendio,1
2005-10-08,spain,1.2,Gipuzkoa,DONOSTIA-SAN SEBASTIÁN,accidente,1.0,105,225,11,1,incendio,1
2003-10-05,spain,1.2,Pontevedra,REDONDELA,intencionado,1.0,130,140,14,1,incendio,1
2003-03-28,spain,1.5,Asturias,PILOÑA,desconocido,0.0,136,176,4,1,incendio,1
2011-02-04,spain,2.4,León,FABERO,intencionado,1.0,142,184,10,1,incendio,1
2004-07-10,spain,18.0,Cáceres,TRUJILLO,intencionado,1.0,75,165,32,7,incendio,1
2004-04-22,spain,1.0,Cáceres,PIORNAL,intencionado,1.0,80,130,1,2,conato,1
2007-08-14,spain,40.07,Almería,BAYARQUE,desconocido,0.0,291,691,158,15,incendio,0
2005-02-19,spain,5.5,Huesca,CAPDESASO,accidente,0.0,240,270,15,2,incendio,1
2007-04-22,spain,2.0,Ourense,VILAMARTÍN DE VALDEORRAS,intencionado,1.0,104,184,7,2,incendio,1
2014-02-19,spain,5.0,Asturias,CASO,intencionado,1.0,421,428,4,0,incendio,1
2013-01-31,spain,1.5,Cantabria,MIERA,accidente,1.0,90,120,11,0,incendio,1
2011-10-13,spain,1.47,"Coruña, A",ZAS,intencionado,1.0,143,195,8,3,incendio,1
2008-04-13,spain,10.5,Almería,HUÉRCA-OVERA,accidente,1.0,273,472,22,3,incendio,1
2002-02-19,spain,3.0,Lleida,ISONA I CONCA DELLÀ,accidente,0.0,240,285,31,6,incendio,1
2007-09-12,spain,5.0,Zamora,FONFRIA,intencionado,0.0,90,430,27,4,incendio,1
2005-06-29,spain,1.5,Cáceres,CORIA,desconocido,0.0,200,230,10,2,incendio,1
2011-07-07,spain,4.0,León,PONFERRADA,intencionado,1.0,72,169,26,3,incendio,1
2012-09-23,spain,2.0,Asturias,LANGREO,accidente,0.0,145,155,4,1,incendio,1
2015-07-18,spain,5.0,León,OENCIA,rayo,0.0,1715,1715,44,2,incendio,1
2009-09-29,spain,6.5,León,CARMENES,accidente,1.0,1065,1185,13,1,incendio,1
2002-08-19,spain,1.0,Soria,AGREDA,rayo,0.0,157,430,9,0,conato,1
2005-06-22,spain,3.2,Guadalajara,GUADALAJARA,accidente,0.0,99,279,21,3,incendio,1
2006-07-21,spain,1.45,"Coruña, A",CABANA DE BERGANTIÑOS,accidente,1.0,130,410,9,1,incendio,1
2005-03-10,spain,4.0,Huesca,VILLANUEVA DE SIJENA,accidente,0.0,240,270,8,2,incendio,1
2002-08-21,spain,3.0,Ourense,XUNQUEIRA DE AMBÍA,intencionado,1.0,30,180,11,1,incendio,1
2013-07-07,spain,1.0,Navarra,FUNES,desconocido,0.0,100,100,5,2,conato,1
2012-06-14,spain,2.05,Ciudad Real,PUERTOLLANO,intencionado,0.0,126,171,26,2,incendio,1
2012-04-02,spain,4.0,Cantabria,ARENAS DE IGUÑA,intencionado,1.0,115,130,6,0,incendio,1
2006-02-16,spain,6.5,Asturias,NAVA,desconocido,0.0,140,185,3,1,incendio,1
2012-02-23,spain,8.0,Navarra,ITUREN,accidente,0.0,498,498,5,1,incendio,1
2006-02-10,spain,2.5,Ourense,LOBIOS,intencionado,1.0,195,200,6,0,incendio,1
2012-10-06,spain,2.39,Zamora,S PEDRO DE CEQUE,intencionado,1.0,53,118,16,2,incendio,1
2004-04-12,spain,1.0,León,VILLAGATON,intencionado,1.0,180,190,4,1,conato,1
2006-09-07,spain,5.1,Ourense,PADRENDA,desconocido,0.0,260,965,48,3,incendio,1
2012-03-29,spain,1.8,Cantabria,CAMPOO DE ENMEDIO,intencionado,1.0,195,240,13,1,incendio,1
2005-03-09,spain,6.0,Guadalajara,MANDAYONA,accidente,0.0,43,68,10,2,incendio,1
2006-07-27,spain,1.0,Sevilla,SANLÚCAR LA MAYOR,accidente,1.0,67,97,13,0,conato,1
2001-07-12,spain,5.0,Salamanca,BARBALOS,accidente,0.0,120,210,43,1,incendio,1
2002-02-02,spain,1.0,Lugo,PALAS DE REI,intencionado,1.0,70,95,4,1,conato,1
2005-02-18,spain,1.25,Pontevedra,MARÍN,intencionado,1.0,200,205,8,2,incendio,1
2002-09-09,spain,5.0,Badajoz,BADAJOZ,desconocido,0.0,0,115,7,1,incendio,1
2005-03-08,spain,3.0,León,NOCEDA DEL BIERZO,intencionado,1.0,97,120,9,1,incendio,1
2005-03-27,spain,1.0,Asturias,VALDÉS,intencionado,1.0,193,219,8,0,conato,1
2013-11-24,spain,3.7,Murcia,CARTAGENA,desconocido,0.0,126,382,21,6,incendio,1
2003-08-08,spain,1.5,"Coruña, A",SANTA COMBA,intencionado,1.0,120,175,24,4,incendio,1
2002-08-07,spain,1.6,Lugo,"PÁRAMO, O",intencionado,1.0,60,95,19,5,incendio,1
2008-11-22,spain,2.5,Zamora,PORTO,intencionado,1.0,0,840,0,0,incendio,1
2006-07-10,spain,2.3,Pontevedra,VILA DE CRUCES,desconocido,0.0,70,225,18,3,incendio,1
2006-07-21,spain,1.5,"Coruña, A",SANTA COMBA,desconocido,0.0,25,265,17,1,incendio,1
2012-03-01,spain,6.08,"Coruña, A",CORISTANCO,intencionado,0.0,171,191,1,1,incendio,1
2005-03-18,spain,2.0,León,CUBILLAS DE RUEDA,intencionado,1.0,95,95,2,1,incendio,1
2011-11-07,spain,1.2,Murcia,MURCIA,desconocido,0.0,140,187,20,2,incendio,1
2015-08-03,spain,8.9,Pontevedra,"LAMA, A",intencionado,1.0,589,700,31,7,incendio,1
2003-08-13,spain,33.0,Ourense,"IRIXO, O",intencionado,1.0,760,800,54,14,incendio,0
2014-05-10,spain,3.84,Lugo,"VALADOURO, O",intencionado,1.0,302,477,44,8,incendio,1
2007-10-23,spain,2.0,Ourense,RAIRIZ DE VEIGA,intencionado,1.0,70,85,24,3,incendio,1
2006-11-27,spain,5.0,Asturias,CASO,desconocido,0.0,0,324,13,2,incendio,1
2009-02-19,spain,1.2,León,CASTROCONTRIGO,intencionado,1.0,0,37,11,0,incendio,1
2011-08-09,spain,51.39,Burgos,BURGOS,accidente,0.0,269,1714,110,14,incendio,0
2014-02-21,spain,1.0,Navarra,MONTEAGUDO,accidente,1.0,0,68,3,1,conato,1
2003-07-18,spain,1.0,Navarra,CORTES,desconocido,0.0,0,221,6,2,conato,1
2004-03-28,spain,5.3,Ourense,CHANDREXA DE QUEIXA,intencionado,1.0,155,200,5,0,incendio,1
2011-04-10,spain,10.0,Asturias,ALLANDE,intencionado,0.0,237,320,11,1,incendio,1
2003-09-21,spain,7.0,Ourense,COLES,desconocido,0.0,110,114,37,14,incendio,0
2012-03-13,spain,1.3,Cantabria,LUENA,intencionado,1.0,110,185,6,1,incendio,1
2012-09-23,spain,21.0,Ourense,"GUDIÑA, A",intencionado,1.0,350,360,17,3,incendio,1
2002-08-05,spain,25.7,Badajoz,USAGRE,intencionado,1.0,155,230,14,2,incendio,1
2012-03-26,spain,2.5,Asturias,ONÍS,intencionado,0.0,99,126,5,0,incendio,1
2001-09-14,spain,1.0,Asturias,TINEO,intencionado,1.0,0,89,2,2,conato,1
2015-12-17,spain,4.0,Asturias,ALLER,accidente,1.0,1742,1806,11,2,incendio,1
2014-03-17,spain,8.1,Asturias,GRADO,intencionado,0.0,317,349,6,0,incendio,1
2001-04-01,spain,3.0,Asturias,PILOÑA,intencionado,0.0,0,153,4,1,incendio,1
2010-04-13,spain,6.02,Navarra,MENDAVIA,intencionado,1.0,142,142,11,5,incendio,1
2001-07-12,spain,4.6,Madrid,ROBLEDO DE CHAVELA,accidente,0.0,172,376,44,3,incendio,1
2014-08-08,spain,1.67,Madrid,SAN MARTIN DE VALDEIGLESIAS,accidente,0.0,46,194,46,11,incendio,0
2009-11-24,spain,29.6,Cantabria,PEÑARRUBIA,intencionado,0.0,1200,1335,12,0,incendio,1
2015-12-21,spain,3.0,Asturias,SANTO ADRIANO,intencionado,1.0,166,192,3,2,incendio,1
2002-08-11,spain,1.5,Lugo,SOBER,intencionado,1.0,170,220,11,2,incendio,1
2004-07-09,spain,1.5,Burgos,LERMA,accidente,0.0,48,248,13,1,incendio,1
2005-04-01,spain,2.63,Zaragoza,FUENTES DE EBRO,accidente,0.0,60,90,3,1,incendio,1
2004-08-19,spain,1.77,"Balears, Illes",EIVISSA,accidente,0.0,54,174,16,6,incendio,1
2006-04-29,spain,1.5,Ourense,SAN CRISTOVO DE CEA,intencionado,1.0,60,110,10,2,incendio,1
2009-05-03,spain,11.0,Ourense,BANDE,intencionado,1.0,165,260,19,5,incendio,1
2001-02-18,spain,2.0,Asturias,LENA,reproducido,0.0,0,119,1,0,incendio,1
2009-10-16,spain,3.9,Burgos,FRANDOVINEZ,accidente,1.0,122,126,18,2,incendio,1
2010-04-11,spain,20.32,Cantabria,RUENTE,intencionado,1.0,670,700,21,1,incendio,1
2004-06-17,spain,4.25,"Coruña, A",MAZARICOS,intencionado,1.0,155,280,10,1,incendio,1
2015-11-16,spain,3.7,"Coruña, A","PONTES DE GARCIA RODRIGUEZ, AS",intencionado,1.0,202,214,7,0,incendio,1
2011-08-25,spain,1.5,Albacete,HELLÍN,desconocido,0.0,58,1033,48,8,incendio,1
2014-02-06,spain,81.0,Asturias,CANGAS DE ONÍS,intencionado,1.0,909,928,13,2,incendio,1
2012-02-10,spain,4.46,Zamora,BENEGILES,intencionado,0.0,66,81,6,0,incendio,1
2007-09-02,spain,1.0,Burgos,HONTANAS,intencionado,0.0,187,725,18,5,conato,1
2005-03-19,spain,5.0,Asturias,PARRES,intencionado,1.0,0,863,7,1,incendio,1
2012-07-28,spain,1.57,Almería,DALÍAS,accidente,0.0,203,1155,72,6,incendio,1
2005-04-26,spain,5.0,Asturias,TINEO,intencionado,1.0,210,360,8,2,incendio,1
2012-08-11,spain,2.0,Huelva,AYAMONTE,desconocido,0.0,90,160,20,2,incendio,1
2004-06-20,spain,3.5,Pontevedra,"CAÑIZA, A",intencionado,1.0,145,205,17,7,incendio,1
2011-01-26,spain,2.3,Ourense,LOBIOS,intencionado,1.0,133,155,5,0,incendio,1
2004-10-01,spain,3.0,Navarra,VIANA,desconocido,0.0,0,152,2,1,incendio,1
2011-11-02,spain,1.0,Málaga,ANTEQUERA,intencionado,0.0,125,215,6,2,conato,1
2004-08-28,spain,1.0,Asturias,CANGAS DEL NARCEA,intencionado,1.0,195,240,10,3,conato,1
2005-04-07,spain,3.5,Ourense,BANDE,intencionado,1.0,95,108,18,1,incendio,1
2010-02-23,spain,12.0,Asturias,AMIEVA,intencionado,0.0,0,1,0,0,incendio,1
2003-06-23,spain,1.0,Ourense,"MERCA, A",intencionado,1.0,151,221,10,2,conato,1
2002-04-21,spain,1.5,Ourense,AVIÓN,intencionado,1.0,115,145,6,1,incendio,1
2005-12-25,spain,2.0,"Coruña, A",VAL DO DUBRA,intencionado,1.0,148,166,5,1,incendio,1
2015-08-31,spain,2.62,Ourense,CUALEDRO,intencionado,1.0,310,320,5,2,incendio,1
2004-06-15,spain,15.0,León,SOBRADO,intencionado,0.0,756,1309,17,0,incendio,1
2003-08-22,spain,1.0,Ourense,BEARIZ,rayo,1.0,25,200,16,4,conato,1
2012-08-24,spain,6.0,Cáceres,MALPARTIDA DE PLASENCIA,intencionado,1.0,4208,5225,16,14,incendio,0
2007-06-23,spain,7.0,Ciudad Real,PUERTOLLANO,intencionado,0.0,45,63,29,1,incendio,1
2006-08-06,spain,1.7,Pontevedra,REDONDELA,intencionado,1.0,120,325,20,0,incendio,1
2006-07-23,spain,2.0,Ourense,"BOLO, O",intencionado,1.0,205,265,6,1,incendio,1
2009-09-13,spain,2.7,Ourense,SAN CRISTOVO DE CEA,desconocido,0.0,90,400,2,14,incendio,0
2012-08-06,spain,5.4,Tarragona,VILA-SECA,accidente,1.0,169,364,52,13,incendio,0
2005-07-12,spain,14.0,Burgos,BOZOO,accidente,0.0,176,2790,77,13,incendio,0
2003-07-27,spain,10.0,Toledo,PORTILLO DE TOLEDO,accidente,1.0,90,110,16,4,incendio,1
2009-09-13,spain,1.22,"Coruña, A",SANTA COMBA,intencionado,1.0,110,440,15,2,incendio,1
2011-09-19,spain,2.77,Jaén,LINARES,intencionado,0.0,66,86,3,1,incendio,1
2005-08-15,spain,3.0,"Coruña, A",NEDA,intencionado,1.0,309,349,3,0,incendio,1
2009-04-07,spain,2.0,Asturias,GIJÓN,intencionado,1.0,0,92,6,3,incendio,1
2003-03-22,spain,7.0,León,VEGA DE VALCARCE,accidente,1.0,0,936,1,0,incendio,1
2002-02-21,spain,2.0,Zamora,S JUSTO,intencionado,1.0,85,90,13,1,incendio,1
2012-03-29,spain,3.3,Cantabria,LIÉRGANES,intencionado,1.0,0,480,0,0,incendio,1
2001-09-18,spain,3.0,"Coruña, A","SOMOZAS, AS",intencionado,1.0,175,200,11,2,incendio,1
2014-02-06,spain,65.69,Valencia/València,GILET,accidente,0.0,1140,5730,328,20,incendio,0
2011-09-25,spain,14.54,"Coruña, A",CORISTANCO,intencionado,0.0,166,376,14,4,incendio,1
2014-03-14,spain,1.0,Navarra,LESAKA,accidente,1.0,32,102,6,1,conato,1
2006-04-15,spain,4.01,Araba/Álava,ZALDUONDO,intencionado,0.0,255,300,9,3,incendio,1
2005-05-30,spain,5.0,Zamora,BENAVENTE,desconocido,0.0,135,140,14,1,incendio,1
2011-09-29,spain,2.1,Zamora,FIGUERUELA DE ARRIBA,intencionado,0.0,29,80,11,2,incendio,1
2005-03-16,spain,3.0,Sevilla,GUADALCANAL,intencionado,1.0,30,180,7,1,incendio,1
2013-04-24,spain,2.5,Cantabria,LAMASÓN,intencionado,1.0,384,384,11,1,incendio,1
2011-01-07,spain,20.0,Cantabria,MIERA,intencionado,1.0,0,360,0,0,incendio,1
2001-09-11,spain,1.0,"Coruña, A",TEO,intencionado,1.0,60,165,26,3,conato,1
2012-10-31,spain,42.81,Ourense,CARBALLEDA DE VALDEORRAS,intencionado,1.0,70,75,5,0,incendio,1
2010-05-17,spain,13.4,Almería,NÍJAR,desconocido,0.0,112,140,18,6,incendio,1
2004-03-21,spain,3.0,Ourense,LOBEIRA,intencionado,1.0,65,75,11,1,incendio,1
2009-09-08,spain,73.6,Ávila,SOLANA DE ÁVILA,rayo,0.0,450,7395,102,13,incendio,0
2005-09-05,spain,8.0,Guadalajara,RIBA DE SAELICES,accidente,0.0,86,430,64,11,incendio,0
2011-04-14,spain,35.0,Ourense,MUIÑOS,intencionado,1.0,510,563,37,4,incendio,1
2001-06-19,spain,2.0,Jaén,ARQUILLOS,accidente,0.0,35,65,27,1,incendio,1
2005-02-12,spain,3.0,Huesca,SARIÑENA,accidente,0.0,100,115,6,1,incendio,1
2001-06-29,spain,16.0,León,ENCINEDO,accidente,1.0,2690,2690,1,0,incendio,1
2006-08-31,spain,1.5,Ourense,MUIÑOS,intencionado,1.0,50,135,15,1,incendio,1
2005-08-31,spain,22.0,León,BURON,intencionado,0.0,236,1837,30,3,incendio,1
2013-08-14,spain,2.0,Pontevedra,PORTAS,intencionado,1.0,72,543,44,4,incendio,1
2004-09-15,spain,4.0,Badajoz,SALVALEÓN,intencionado,1.0,0,225,9,0,incendio,1
2011-06-17,spain,1.21,Salamanca,PUERTAS,rayo,0.0,80,195,27,3,incendio,1
2001-07-29,spain,1.0,Zaragoza,MAELLA,rayo,0.0,180,600,23,6,conato,1
2001-07-28,spain,15.0,Madrid,"SANTOS DE LA HUMOSA, LOS",desconocido,0.0,62,98,11,2,incendio,1
2012-02-23,spain,7.03,Ourense,LOBIOS,intencionado,1.0,270,560,14,3,incendio,1
2008-02-14,spain,2.0,Lugo,TABOADA,intencionado,0.0,29,34,5,0,incendio,1
2006-09-20,spain,202.0,Zamora,HERMISENDE,intencionado,1.0,2055,2085,49,7,incendio,1
2005-09-02,spain,4.0,"Coruña, A",ARTEIXO,intencionado,1.0,170,300,24,3,incendio,1
2010-04-10,spain,46.78,Lugo,POL,intencionado,1.0,304,503,37,8,incendio,1
2002-07-06,spain,6.13,Huelva,LEPE,intencionado,0.0,222,912,86,10,incendio,0
2005-02-28,spain,3.0,Pontevedra,FORCAREI,intencionado,1.0,105,150,14,1,incendio,1
2005-03-28,spain,4.0,Cantabria,VOTO,accidente,1.0,90,120,9,0,incendio,1
2009-11-08,spain,3.0,Cáceres,ALDEANUEVA DE LA VERA,intencionado,1.0,187,187,21,4,incendio,1
2007-07-25,spain,4.0,Cáceres,GARROVILLAS DE ALCONÉTAR,intencionado,1.0,272,302,127,4,incendio,1
2006-03-15,spain,12.0,Ávila,S JUAN DE GREDOS,accidente,0.0,195,315,24,3,incendio,1
2001-09-16,spain,3.0,Ourense,PADRENDA,intencionado,1.0,179,299,16,1,incendio,1
2010-05-24,spain,2.0,Navarra,CINTRUÉNIGO,intencionado,1.0,120,290,14,2,incendio,1
2008-03-24,spain,2.0,Cáceres,GARGANTA LA OLLA,intencionado,0.0,0,133,10,0,incendio,1
2007-08-21,spain,15.0,Salamanca,AGALLAS,intencionado,1.0,128,1238,73,13,incendio,0
2015-06-07,spain,3.0,Badajoz,MEDELLÍN,intencionado,1.0,90,5860,11,0,incendio,1
2010-03-06,spain,6.0,Asturias,LENA,intencionado,0.0,0,746,0,0,incendio,1
2008-09-16,spain,1.31,Asturias,VILLANUEVA DE OSCOS,intencionado,1.0,0,2539,34,7,incendio,1
2009-03-17,spain,1.0,Asturias,SAN MARTÍN DEL REY AURELIO,intencionado,1.0,0,282,0,0,conato,1
2010-08-01,spain,3.03,Jaén,LINARES,intencionado,0.0,121,160,30,5,incendio,1
2004-06-17,spain,1.25,"Coruña, A",SANTA COMBA,intencionado,0.0,35,75,6,1,incendio,1
2013-09-17,spain,10.0,Badajoz,ALMENDRAL,accidente,1.0,1590,1635,34,0,incendio,1
2008-07-05,spain,1.5,Sevilla,ALANÍS,accidente,1.0,148,343,15,2,incendio,1
2001-12-08,spain,30.0,Zamora,PORTO,intencionado,1.0,1230,1230,1,0,incendio,1
